timestamp,raw,filtered
1760709527.3394215,1.411,1.461
1760709527.3450494,1.284,1.444
1760709527.3507144,1.522,1.451
1760709527.3565757,1.54,1.46
1760709527.3619766,1.444,1.459
1760709527.3673902,1.345,1.447
1760709527.3732667,1.501,1.453
1760709527.3789248,1.582,1.466
1760709527.3843586,1.302,1.449
1760709527.3897943,1.366,1.441
1760709527.3952396,1.542,1.451
1760709527.4006796,1.604,1.466
1760709527.4060938,1.382,1.458
1760709527.411941,1.336,1.446
1760709527.41738,1.534,1.455
1760709527.4227989,1.6,1.469
1760709527.4285564,1.388,1.461
1760709527.4339364,1.345,1.449
1760709527.4397347,1.466,1.451
1760709527.4454417,1.642,1.47
1760709527.4512753,1.379,1.461
1760709527.4567006,1.286,1.444
1760709527.4621208,1.482,1.447
1760709527.4676437,1.607,1.463
1760709527.473335,1.417,1.459
1760709527.4787717,1.302,1.443
1760709527.4846072,1.521,1.451
1760709527.4900544,1.576,1.463
1760709527.4958956,1.38,1.455
1760709527.5017533,1.328,1.442
1760709527.5072107,1.496,1.448
1760709527.5126061,1.588,1.462
1760709527.5179362,1.368,1.452
1760709527.523316,1.317,1.439
1760709527.5290997,1.555,1.45
1760709527.534488,1.587,1.464
1760709527.5399363,1.353,1.453
1760709527.5457194,1.33,1.441
1760709527.5514925,1.465,1.443
1760709527.5571733,1.596,1.458
1760709527.5625944,1.395,1.452
1760709527.567954,1.266,1.434
1760709527.5733132,1.484,1.439
1760709527.5787153,1.636,1.458
1760709527.5841389,1.4,1.452
1760709527.5895994,1.326,1.44
1760709527.5950317,1.556,1.451
1760709527.6004477,1.571,1.463
1760709527.6058443,1.379,1.455
1760709527.6112273,1.324,1.442
1760709527.6166213,1.542,1.452
1760709527.6220114,1.582,1.465
1760709527.6273904,1.367,1.455
1760709527.6327667,1.318,1.441
1760709527.638106,1.563,1.453
1760709527.643498,1.56,1.464
1760709527.6490564,1.339,1.452
1760709527.6543937,1.31,1.438
1760709527.6597676,1.522,1.446
1760709527.6651664,1.501,1.451
1760709527.6705592,1.31,1.437
1760709527.6763153,1.353,1.429
1760709527.6817296,1.574,1.443
1760709527.6871154,1.595,1.459
1760709527.6928937,1.367,1.449
1760709527.6983454,1.326,1.437
1760709527.7041557,1.569,1.45
1760709527.709537,1.571,1.462
1760709527.715402,1.339,1.45
1760709527.721153,1.298,1.435
1760709527.7265468,1.534,1.445
1760709527.7319405,1.565,1.457
1760709527.7373676,1.371,1.448
1760709527.7431433,1.302,1.434
1760709527.748911,1.551,1.445
1760709527.754324,1.574,1.458
1760709527.7600772,1.341,1.446
1760709527.765509,1.229,1.425
1760709527.7712622,1.561,1.438
1760709527.7776139,1.592,1.454
1760709527.7834454,1.354,1.444
1760709527.7893276,1.313,1.431
1760709527.7948093,1.552,1.443
1760709527.8006523,1.54,1.452
1760709527.8064828,1.38,1.445
1760709527.8122656,1.332,1.434
1760709527.817692,1.563,1.447
1760709527.823136,1.59,1.461
1760709527.828901,1.354,1.45
1760709527.8343282,1.342,1.44
1760709527.8397746,1.534,1.449
1760709527.8452756,1.571,1.461
1760709527.8508055,1.349,1.45
1760709527.856641,1.354,1.44
1760709527.8620746,1.542,1.451
1760709527.867486,1.576,1.463
1760709527.873212,1.321,1.449
1760709527.8790512,1.337,1.438
1760709527.8846216,1.487,1.443
1760709527.8900123,1.603,1.459
1760709527.8955076,1.405,1.453
1760709527.901376,1.331,1.441
1760709527.9071558,1.559,1.453
1760709527.9125712,1.563,1.464
1760709527.9179044,1.341,1.452
1760709527.9232428,1.319,1.438
1760709527.928569,1.548,1.449
1760709527.9339101,1.572,1.462
1760709527.9392416,1.339,1.449
1760709527.9445727,1.276,1.432
1760709527.9499264,1.509,1.44
1760709527.9552593,1.584,1.454
1760709527.960596,1.359,1.445
1760709527.9659538,1.341,1.434
1760709527.9712832,1.501,1.441
1760709527.9766123,1.55,1.452
1760709527.9819837,1.322,1.439
1760709527.9874043,1.326,1.428
1760709527.992849,1.545,1.439
1760709527.9982283,1.604,1.456
1760709528.0036907,1.237,1.434
1760709528.0090153,1.332,1.424
1760709528.0144494,1.569,1.438
1760709528.0197856,1.579,1.452
1760709528.0251663,1.354,1.442
1760709528.030563,1.343,1.432
1760709528.0363998,1.56,1.445
1760709528.0418127,1.582,1.459
1760709528.0472097,1.376,1.451
1760709528.0530539,1.376,1.443
1760709528.0584347,1.546,1.453
1760709528.0641935,1.565,1.465
1760709528.069906,1.332,1.451
1760709528.0756886,1.323,1.439
1760709528.081152,1.534,1.448
1760709528.0866494,1.563,1.459
1760709528.0920484,1.33,1.447
1760709528.097489,1.337,1.436
1760709528.103251,1.543,1.446
1760709528.1086216,1.585,1.46
1760709528.1140938,1.343,1.448
1760709528.1194208,1.346,1.438
1760709528.1251714,1.555,1.45
1760709528.1306255,1.576,1.463
1760709528.136395,1.267,1.443
1760709528.1417685,1.379,1.437
1760709528.147204,1.584,1.451
1760709528.1528103,1.575,1.464
1760709528.1583302,1.364,1.454
1760709528.1641462,1.332,1.442
1760709528.169674,1.565,1.454
